CellType,annotLevel,p,fold_change,sd_from_mean,GeneSet,Study
Inh_L1-4_LAMP5_LCP2,2,0,1.4677225789040982,6.085578994477996,UMI:In1b,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0,1.8108877770632703,7.236778092880146,UMI:In1b,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.003,1.5046689129440707,4.506022057399629,UMI:In1b,AIBS2019
Inh_L1-4_VIP_PENK,2,5e-4,1.6064388275313832,4.926122629657295,UMI:In1b,AIBS2019
Inh_L1_SST_CHRNA4,2,0,2.3041943242790803,12.378083030121628,UMI:In1b,AIBS2019
Inh_L1_SST_NMBR,2,0,2.0364951055439207,12.66981286695896,UMI:In1b,AIBS2019
Inh_L2-3_VIP_CASC6,2,0,1.5724036494420306,7.0200811317138285,UMI:In1b,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.0805,1.079802350548398,1.4221081151859885,UMI:In1b,AIBS2019
Inh_L2-4_SST_FRZB,2,0.0267,1.202489191678893,2.379887096848096,UMI:In1b,AIBS2019
Inh_L2-4_VIP_CBLN1,2,7e-4,1.531025975195554,5.31838606659552,UMI:In1b,AIBS2019
Inh_L2-4_VIP_SPAG17,2,1e-4,1.578767343895472,5.599877020777885,UMI:In1b,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0713,1.210985133181386,1.6044054926718787,UMI:In1b,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.0026,1.5060546261875796,4.107510489952188,UMI:In1b,AIBS2019
Inh_L2-5_VIP_TYR,2,4e-4,1.5736878265453969,5.223223455826257,UMI:In1b,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0.0114,1.2648226843605042,2.8197096095306797,UMI:In1b,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.0125,1.333170486188621,2.991826164287228,UMI:In1b,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.0417,1.1546482897479957,1.8777579635852133,UMI:In1b,AIBS2019
Inh_L3-6_SST_HPGD,2,0.0972,1.124955246940183,1.2408413939914564,UMI:In1b,AIBS2019
Inh_L3-6_SST_NPY,2,0.9145,0.8234639955161247,-1.1878705466599901,UMI:In1b,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.006,1.3884768416057682,3.406724330505063,UMI:In1b,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.6068,0.969391696400941,-0.34476060789998964,UMI:In1b,AIBS2019
Inh_L4-5_SST_STK32A,2,0.074,1.1433761254665853,1.3946583162896484,UMI:In1b,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.1723,1.0577537161288557,0.9080466434000696,UMI:In1b,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.0268,1.1706623555675457,2.3244890668225535,UMI:In1b,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.13,1.1237660329380745,1.1153090611013254,UMI:In1b,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.7426,0.8987033560055572,-0.6951932145785775,UMI:In1b,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.8069,0.9152577901235962,-0.8264458184155062,UMI:In1b,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.1663,1.1002227443138364,0.797635184014429,UMI:In1b,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.5102,0.9767872322002895,-0.21317033999017043,UMI:In1b,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.1656,1.0879980868309946,0.7478746994130417,UMI:In1b,AIBS2019
Inh_L5-6_SST_TH,2,0.1933,1.0947641362571858,0.6920000974053092,UMI:In1b,AIBS2019
Micro_L1-3_TYROBP,2,1,0.15823301905603138,-3.4632541290701417,UMI:In1b,AIBS2019
OPC_L1-6_PDGFRA,2,0.9999,0.6199153917929052,-2.5818600536232332,UMI:In1b,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.3377045113486655,-3.253901850457327,UMI:In1b,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.25956349899435044,-3.5636279329157623,UMI:In1c,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.27678592500323995,-3.974925704010037,UMI:In1c,AIBS2019
Endo_L2-6_NOSTRIN,2,1,0.1924941116665491,-2.8541837646768173,UMI:In1c,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,1,0.7304140826955118,-4.088233256475915,UMI:In1c,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9995,0.7740142046352204,-2.245969512728575,UMI:In1c,AIBS2019
Exc_L2_LAMP5_LTK,2,1,0.7464893866692449,-3.231325545701039,UMI:In1c,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.9997,0.7768207848605816,-2.5773271734034697,UMI:In1c,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9947,0.8019049149207004,-1.8748578862378755,UMI:In1c,AIBS2019
Exc_L3-5_RORB_ESR1,2,0.9999,0.7817237752469574,-2.823355505755808,UMI:In1c,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,0.9998,0.781372819162558,-2.8280545947416353,UMI:In1c,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.9921,0.8086007305866657,-1.6401155382624473,UMI:In1c,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.9942,0.787972712595454,-1.9463713822178983,UMI:In1c,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.9229,0.8845926639819263,-1.0842844833355316,UMI:In1c,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0.9998,0.8002923257391362,-3.0446611149504066,UMI:In1c,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.8426,0.8859920787619938,-0.909653171462025,UMI:In1c,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9998,0.7724414070105453,-2.773988473127413,UMI:In1c,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9983,0.8306806779842099,-2.553846260380887,UMI:In1c,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.997,0.8135406069764698,-2.2009507137954016,UMI:In1c,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.9986,0.796748690081704,-2.3063820959870163,UMI:In1c,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.9989,0.7949615920802084,-1.8742935212690257,UMI:In1c,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.91,0.8526290611053604,-1.0642779690216493,UMI:In1c,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9998,0.8002450782686379,-2.9143989754323103,UMI:In1c,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,0.9433,0.8637810049522074,-1.3484086704021145,UMI:In1c,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9258,0.8477890068787177,-1.165118112239276,UMI:In1c,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9704,0.8375389835915351,-1.556717377743562,UMI:In1c,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.9351,0.8423924982848687,-1.2871061726155235,UMI:In1c,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.6953,0.928269109855187,-0.5771142698185211,UMI:In1c,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0.0033,1.519841051618916,3.7438334944455955,UMI:In1c,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0.0058,1.3455814535106592,3.0270712462781,UMI:In1c,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0.0019,1.5030505618978505,4.793576971821432,UMI:In1c,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.0184,1.3827626045810961,2.7500568633912605,UMI:In1c,AIBS2019
Inh_L1-2_SST_BAGE2,2,4e-4,1.5123497030498925,5.004803668568475,UMI:In1c,AIBS2019
Inh_L1-2_VIP_LBH,2,0.0019,1.5524153208422182,4.700855621143555,UMI:In1c,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0,2.301430589121997,12.587322080766697,UMI:In1c,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0,1.7279963635818119,6.929875915180047,UMI:In1c,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0,1.6222873136042983,5.48505030633328,UMI:In1c,AIBS2019
Inh_L1-3_SST_CALB1,2,0.4221,1.0080489632327352,0.0943493188476934,UMI:In1c,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0,1.7564138401561926,7.886041042454737,UMI:In1c,AIBS2019
Inh_L1-3_VIP_CCDC184,2,1e-4,1.646259187483059,6.031442327528387,UMI:In1c,AIBS2019
Inh_L1-3_VIP_CHRM2,2,3e-4,1.5727083387178862,6.539171947636361,UMI:In1c,AIBS2019
Inh_L1-3_VIP_GGH,2,0,1.8762680216175378,7.252002387188202,UMI:In1c,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0.0134,1.2229292017720608,2.627375513794365,UMI:In1c,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,5e-4,1.6330476130082754,4.807123285921208,UMI:In1c,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0,2.1903644238244118,9.121783858510637,UMI:In1c,AIBS2019
Inh_L1-4_VIP_PENK,2,0.0027,1.5431243762516507,3.7654248510494206,UMI:In1c,AIBS2019
Inh_L1_SST_CHRNA4,2,0.0014,1.6348900767869212,5.017959519175965,UMI:In1c,AIBS2019
Inh_L1_SST_NMBR,2,0,1.5314744932763518,5.7003363125613316,UMI:In1c,AIBS2019
Inh_L2-3_VIP_CASC6,2,3e-4,1.512257311667659,5.2399306600064905,UMI:In1c,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.2855,1.0334331462980935,0.5309060808310885,UMI:In1c,AIBS2019
Inh_L2-4_SST_FRZB,2,0.0516,1.1477420859007956,1.6277325716428626,UMI:In1c,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0,1.8600121954010085,8.354710567419618,UMI:In1c,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0,1.821600713380176,6.666089366731502,UMI:In1c,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0135,1.3159971475727255,2.729150982964091,UMI:In1c,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0,1.9495688890082803,7.403466548713507,UMI:In1c,AIBS2019
Inh_L2-5_VIP_TYR,2,0,2.011086825320753,8.076968151410709,UMI:In1c,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0.1184,1.121046390134899,1.1765491560481554,UMI:In1c,AIBS2019
Inh_L2-6_VIP_QPCT,2,0,2.1894360955132925,9.073467522864675,UMI:In1c,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.1074,1.1118560273654412,1.2262763320696148,UMI:In1c,AIBS2019
Inh_L3-6_SST_HPGD,2,0.1398,1.0981357257749091,0.8416553329856348,UMI:In1c,AIBS2019
Inh_L3-6_SST_NPY,2,0.6503,0.914769617436827,-0.49066735227739383,UMI:In1c,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0,1.9455348338567693,7.816426979861498,UMI:In1c,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.7553,0.9339069698921325,-0.6536061170202865,UMI:In1c,AIBS2019
Inh_L4-5_SST_STK32A,2,0.174,1.0851118055167033,0.7082802463868565,UMI:In1c,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.4494,1.0032456212158771,0.04281963085829817,UMI:In1c,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.0511,1.1708287098657257,1.8680592558582436,UMI:In1c,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.3302,1.030511755773261,0.23554787447842315,UMI:In1c,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.6053,0.9288132484811675,-0.4341075994717406,UMI:In1c,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.7137,0.9308079889592916,-0.5831273154688025,UMI:In1c,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.314,1.0299509122374526,0.21228959706273848,UMI:In1c,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.7175,0.9330796264774821,-0.577701573199752,UMI:In1c,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.1653,1.0836419475156622,0.6516123932116172,UMI:In1c,AIBS2019
Inh_L5-6_SST_TH,2,0.2211,1.0726462869843345,0.47884451780259085,UMI:In1c,AIBS2019
Micro_L1-3_TYROBP,2,1,0.14555796489671322,-3.1572742044489366,UMI:In1c,AIBS2019
OPC_L1-6_PDGFRA,2,0.9997,0.6459227952271461,-2.1585642435794314,UMI:In1c,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.32945096098796717,-2.915297347433932,UMI:In1c,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.30016945178022325,-3.332441680100404,UMI:In3,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.37315293550181655,-3.59703099479704,UMI:In3,AIBS2019
Endo_L2-6_NOSTRIN,2,1,0.20349976523326507,-2.861982416739308,UMI:In3,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,0.9991,0.8197298447803734,-2.7636198955057436,UMI:In3,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9961,0.8160752671611562,-1.8511727764269408,UMI:In3,AIBS2019
Exc_L2_LAMP5_LTK,2,0.9973,0.8163528310936513,-2.2765677156976127,UMI:In3,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.9603,0.8704500028524169,-1.5553399119479614,UMI:In3,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9961,0.7949997424594623,-2.2041205360394986,UMI:In3,AIBS2019
Exc_L3-5_RORB_ESR1,2,0.9714,0.873518861196306,-1.6200367341330246,UMI:In3,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,0.9945,0.832035241452418,-2.2192268271165645,UMI:In3,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.9447,0.865108877819865,-1.247640595458493,UMI:In3,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.957,0.8410826872113438,-1.3996715362594974,UMI:In3,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.8259,0.9122097805210556,-0.7641413677580431,UMI:In3,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0.9998,0.7949662935235539,-3.1950348961951995,UMI:In3,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.9183,0.8490534787293693,-1.0937863923550584,UMI:In3,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9967,0.8135809603986992,-2.2915804121330026,UMI:In3,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9965,0.8450628018162135,-2.4738414730625475,UMI:In3,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.9998,0.775458880759718,-2.7895937854730746,UMI:In3,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.9992,0.7904748383780921,-2.3353123144677173,UMI:In3,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.9996,0.7883662785822704,-2.137384578400627,UMI:In3,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.9499,0.8221967014595303,-1.218803683025402,UMI:In3,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9998,0.7935728167145257,-3.2781928767016835,UMI:In3,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,1,0.7316987943953245,-2.6197191858615754,UMI:In3,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9976,0.7531661769200297,-2.0805132064918035,UMI:In3,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9983,0.7514481709052094,-2.2431289647387205,UMI:In3,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.9347,0.8456389492031596,-1.3466501084907065,UMI:In3,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.7921,0.8931735857599727,-0.7970935469673492,UMI:In3,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0.0017,1.575172575233706,4.357463801646744,UMI:In3,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0.0303,1.276166866720894,2.2035916612676947,UMI:In3,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0.031,1.2864649057909283,2.534390388839309,UMI:In3,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.0608,1.2186512502957363,1.6984700345791168,UMI:In3,AIBS2019
Inh_L1-2_SST_BAGE2,2,0,1.6809393735516485,6.622626737236567,UMI:In3,AIBS2019
Inh_L1-2_VIP_LBH,2,2e-4,1.7201085455269076,6.885957629945135,UMI:In3,AIBS2019
Inh_L1-2_VIP_PCDH20,2,4e-4,1.6266618366945307,5.794937698739433,UMI:In3,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,3e-4,1.4487533584854912,4.757001567968207,UMI:In3,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.0465,1.2359863962776898,2.0381469831709005,UMI:In3,AIBS2019
Inh_L1-3_SST_CALB1,2,0.3468,1.024710117293142,0.26535871775392966,UMI:In3,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0,1.8562460231285498,10.048803709478536,UMI:In3,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0,2.06848273131671,8.898055373535447,UMI:In3,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0,2.16507475570888,13.781236086649763,UMI:In3,AIBS2019
Inh_L1-3_VIP_GGH,2,0,1.9191311959057076,7.139924316955973,UMI:In3,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0.0345,1.1851447150926455,2.0727741880994746,UMI:In3,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.0036,1.5108147935936664,3.8185925092349637,UMI:In3,AIBS2019
Inh_L1-4_VIP_OPRM1,2,1e-4,1.7308848659277294,5.874170106583383,UMI:In3,AIBS2019
Inh_L1-4_VIP_PENK,2,0.009,1.4213348993810617,3.1014741344401098,UMI:In3,AIBS2019
Inh_L1_SST_CHRNA4,2,0.0013,1.5911856002845264,4.7543392284501405,UMI:In3,AIBS2019
Inh_L1_SST_NMBR,2,2e-4,1.4905940567817657,5.100023367928213,UMI:In3,AIBS2019
Inh_L2-3_VIP_CASC6,2,0,1.7260796094431707,7.924160537399101,UMI:In3,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.0044,1.1871629643158044,2.934747082977446,UMI:In3,AIBS2019
Inh_L2-4_SST_FRZB,2,0.0142,1.2362247876945616,2.6907970828332353,UMI:In3,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0,2.3896700255077747,13.322345700301483,UMI:In3,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0,1.736404704994992,6.390811532265454,UMI:In3,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0207,1.3256693044909784,2.556557895615713,UMI:In3,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0,2.1169458885106236,8.18105168754149,UMI:In3,AIBS2019
Inh_L2-5_VIP_TYR,2,6e-4,1.7119802202164294,5.432492671456972,UMI:In3,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0.1513,1.1022255639214105,1.0076433918220626,UMI:In3,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.0082,1.4525024553264034,3.48343076239957,UMI:In3,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.1567,1.0870510036967431,0.9613787727836348,UMI:In3,AIBS2019
Inh_L3-6_SST_HPGD,2,0.1399,1.103550815030656,0.8960977981725964,UMI:In3,AIBS2019
Inh_L3-6_SST_NPY,2,0.9549,0.7739142694071615,-1.315927869944473,UMI:In3,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,5e-4,1.623968715977299,5.207707372739569,UMI:In3,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.1077,1.1073942638734455,1.0447598442508252,UMI:In3,AIBS2019
Inh_L4-5_SST_STK32A,2,0.1761,1.0788709018942841,0.6694763920325999,UMI:In3,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.0465,1.1305190163830081,1.815040058928971,UMI:In3,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.1509,1.0814881907686402,0.9363125633976686,UMI:In3,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.2754,1.0514781146523646,0.38295557505906513,UMI:In3,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.3763,1.0022444303703917,0.014512410209344231,UMI:In3,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.2227,1.0613672142786517,0.5065623738021487,UMI:In3,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.3796,1.004745396917754,0.033837805349619214,UMI:In3,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.2201,1.0560874467488843,0.5465567306656313,UMI:In3,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.2335,1.0554788084564253,0.438939536700068,UMI:In3,AIBS2019
Inh_L5-6_SST_TH,2,0.4584,0.9883591545565008,-0.0899220800897609,UMI:In3,AIBS2019
Micro_L1-3_TYROBP,2,1,0.11583053193231087,-3.2842674417461994,UMI:In3,AIBS2019
OPC_L1-6_PDGFRA,2,0.9992,0.6440348475804865,-2.2504452554834353,UMI:In3,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.254848205637937,-3.327205780279173,UMI:In3,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.2671590154579935,-3.895382579559099,UMI:In4a,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.29688629088733454,-4.178482292262491,UMI:In4a,AIBS2019
Endo_L2-6_NOSTRIN,2,1,0.1942784468199217,-3.0504644765093007,UMI:In4a,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,0.9996,0.8100309221768375,-3.0841455854208952,UMI:In4a,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9761,0.8641965676461227,-1.4563529396493955,UMI:In4a,AIBS2019
Exc_L2_LAMP5_LTK,2,0.9949,0.8358368548098714,-2.2802214638990734,UMI:In4a,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.9976,0.8166287869116404,-2.255876355392275,UMI:In4a,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9998,0.7598176464709793,-2.6113514128082085,UMI:In4a,AIBS2019
Exc_L3-5_RORB_ESR1,2,0.9999,0.7601450258534728,-2.9929463981622986,UMI:In4a,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,0.9995,0.7879376405977061,-2.850767196973921,UMI:In4a,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.9998,0.747992891758575,-2.1522548270396813,UMI:In4a,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.944,0.8651294474693416,-1.3768651105110146,UMI:In4a,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.9668,0.8614776444924267,-1.2846357664963506,UMI:In4a,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,1,0.7667516845279665,-3.7435749718520377,UMI:In4a,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.9687,0.8258999183718511,-1.3337462354970289,UMI:In4a,AIBS2019
Exc_L4-6_RORB_C1R,2,1,0.7319504361696564,-3.547272982914607,UMI:In4a,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9996,0.8079363003870412,-3.213713362354387,UMI:In4a,AIBS2019
Exc_L5-6_FEZF2_ABO,2,1,0.7431937723773823,-3.2269674934649997,UMI:In4a,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,1,0.7600091892360331,-2.751854229967824,UMI:In4a,AIBS2019
Exc_L5-6_RORB_TTC12,2,1,0.7212231890933131,-2.821603179061124,UMI:In4a,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.98,0.8239601769091623,-1.5646286452128206,UMI:In4a,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9998,0.8259366833081887,-3.0127806098229652,UMI:In4a,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,1,0.7533288194519007,-2.74095288439079,UMI:In4a,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9973,0.7735665933107023,-2.0814459620360926,UMI:In4a,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9979,0.783905721904142,-2.2206172280192846,UMI:In4a,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.9022,0.8682737060789713,-1.172958029921613,UMI:In4a,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.5383,0.9653616785898474,-0.27044025837605234,UMI:In4a,AIBS2019
Inh_L1-2_GAD1_MC4R,2,3e-4,1.6588451017245205,5.322240779291677,UMI:In4a,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0,2.7821413310370873,15.600124197922986,UMI:In4a,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0,1.7313822850406413,8.350165074627254,UMI:In4a,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,8e-4,1.5524762593159536,4.468654862952756,UMI:In4a,AIBS2019
Inh_L1-2_SST_BAGE2,2,0,1.9024645279749341,10.780966092927741,UMI:In4a,AIBS2019
Inh_L1-2_VIP_LBH,2,0.0101,1.3903029799698081,3.581442599176307,UMI:In4a,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0.0015,1.5467417911212862,5.099251354935663,UMI:In4a,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0,1.59728974383723,6.4709320344002865,UMI:In4a,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.0031,1.470948236508568,3.953893012694423,UMI:In4a,AIBS2019
Inh_L1-3_SST_CALB1,2,0.0574,1.154925243370466,1.7572490879459397,UMI:In4a,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0,1.5634940619501225,6.44211314082708,UMI:In4a,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.046,1.229936298951923,2.22658420338685,UMI:In4a,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0638,1.1612396708203316,1.5326548948278953,UMI:In4a,AIBS2019
Inh_L1-3_VIP_GGH,2,0.0357,1.2967343540291014,2.484078527073526,UMI:In4a,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0,2.2722779555076484,15.922558885048634,UMI:In4a,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.0015,1.4647465677291862,3.8031110502378973,UMI:In4a,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.0346,1.284740964273518,2.433665621747214,UMI:In4a,AIBS2019
Inh_L1-4_VIP_PENK,2,3e-4,1.7037548711527437,5.476567054056978,UMI:In4a,AIBS2019
Inh_L1_SST_CHRNA4,2,0,2.04166642137009,9.182094674457474,UMI:In4a,AIBS2019
Inh_L1_SST_NMBR,2,0,3.2577990716522223,27.326027010140635,UMI:In4a,AIBS2019
Inh_L2-3_VIP_CASC6,2,8e-4,1.3474683900024176,4.156520852255063,UMI:In4a,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0.0243,1.1275798194125521,2.1000974149798908,UMI:In4a,AIBS2019
Inh_L2-4_SST_FRZB,2,0.0394,1.234891202271836,2.361822223003632,UMI:In4a,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.0151,1.2878792942794124,2.880553304755839,UMI:In4a,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0.0033,1.3178856926028095,3.2372431661356895,UMI:In4a,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0287,1.2930446061914198,2.3152809121838898,UMI:In4a,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.0184,1.3515380062847189,2.98010921798722,UMI:In4a,AIBS2019
Inh_L2-5_VIP_TYR,2,0.0019,1.5572048861747656,4.473058040985774,UMI:In4a,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0,1.9047117448651463,9.445439741496378,UMI:In4a,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.0325,1.2696172696401,2.258445077531072,UMI:In4a,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.0804,1.1232827905381355,1.4350738420902047,UMI:In4a,AIBS2019
